RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
102001,0,United States,country,,0.975157562209209,0.9777558854812837,0.9823410850928375,0.9855864199560177,0.9868426468354318,0.9877015675116745,0.9849455230002003,0.9817715534918556,0.979235314299591,0.9772657328966114,0.9759307802884829,0.9743352529020237,0.9715863522985387,0.974670698946021,0.9778729693148892,0.980911689311933,0.9831809986844386,0.9841523123505556,0.9831926495603895,0.9806972420486031,0.9789309251126551,0.9777359045483467,0.9771055270569896,0.975669814834344,0.9732271276828449,0.9761907819359542,0.9817862056596328,0.9836189811586702,0.9811310544039136,0.9837873256495471,0.9875045576225611,0.9895297136981037,0.9910239549273105,0.9915970320555894,0.9921782945311397,0.9901454742949555,0.9891047922323931,0.9925115291405796,1.000703997955248,1.0101101494664273,1.0173242723690596,1.0212857080935813,1.0186120737440667,1.0120849966185612,1.0060702556423855,1.0029033930129332,1.0015613960064493,1.0006746604641084,0.9998174451719535,1.0071961194411507,1.0188549466122905,1.026075491018756,1.0263309673381085,1.0194547010931136,1.0069219992296208,0.995614042566086,0.988660637618665,0.9844476627289402,0.9808707897824432,0.9768376873257888,0.9742460951333363,0.9777796687282877,0.9853726788509626,0.9924262976714174,0.9973168282640279,1.0002624801932487,0.9986758855551363,0.99575540741554,0.9915793866933915,0.9887694812534273,0.9850172457412764,0.9815420890824432
394913,1,"New York, NY",msa,NY,0.9763819069194415,0.9749279293177575,0.9772216262608613,0.9823153992223703,0.9794844233331428,0.9845432818921327,0.9837720725940263,0.9843545233382305,0.9801176739115905,0.980248862290269,0.9776672291155872,0.9776197514253986,0.9751153069142771,0.973731189155421,0.9797415297712013,0.9754449885728798,0.9795492652243213,0.9808136618089379,0.9818808226549447,0.9793397571612723,0.9762187259445557,0.9759336627632316,0.9753065411999797,0.9749152438723863,0.9738936861541843,0.9724752755422021,0.9770644973732718,0.9813410043264559,0.9806008479338708,0.9794307141590393,0.9850787412569845,0.9923629818776368,0.9959544975818477,0.9971377768404094,0.9976136428734049,0.9957948420077253,0.9942414306823949,0.991588578875472,0.9916030355679538,0.9980617626068019,1.0054721040735768,1.0113356297479439,1.0143566711517629,1.0122921006708805,1.007341185885104,1.0048455620957941,1.0026867158949575,1.0016435130898502,1.0017846108314068,1.0007477037096488,1.0073464512623669,1.0189307879088052,1.025291939813003,1.030316860218348,1.0246190767386003,1.0163019997431473,1.0067138324667082,1.001249445781502,0.9964866791742262,0.992753490676297,0.9890270532406499,0.9853650926119388,0.9942652186478671,1.0036326315698367,1.0134094110290623,1.0212502614456376,1.0247800400716494,1.022857192577018,1.0192295582698745,1.0128971887211913,1.0143689958786661,1.0097700491190957
753899,2,"Los Angeles, CA",msa,CA,0.995234296250782,0.9980985821377418,1.002468939478395,1.0028479739157121,1.0039187128800107,1.0031516186650904,0.9992239087448421,0.9988928189198473,0.9944651308676342,0.9931453912410712,0.9905917273306772,0.9883065076978543,0.9848420417181786,0.9891562001179336,0.9897090925216967,0.9925444952258903,0.9944888450585624,0.9949132570013134,0.9941824060068634,0.9932862144906122,0.9930111087959014,0.9931180947798264,0.9943506723777825,0.9916975221173518,0.9912260739847193,0.9966877289789419,1.0018517360075518,1.00049866496749,0.9917903567188154,0.9924419470158291,0.9991733911554294,1.0019929577710858,1.005858117825544,1.0077086032095686,1.0094463700544447,1.0096822263390752,1.0093554254172534,1.012688683226966,1.0229056172053355,1.031811197956335,1.036104512692807,1.040396226319963,1.039321979497883,1.0334648415762515,1.0278083570340302,1.0272085214738464,1.0296396654916664,1.0315750884149653,1.030849738273079,1.047352782374279,1.0581513642079838,1.0620721661493169,1.053738133627841,1.0385959149543265,1.017821507445781,1.00288883865298,0.996984081504832,0.99411326572529,0.9886448395472877,0.9855845596494741,0.9830415340077386,0.9908292083640124,1.0007207782856449,1.0065956182433637,1.0144919818578824,1.017395173048206,1.0191178958565477,1.0189640434280132,1.013986065723683,1.0095821757800811,1.0079097600330877,1.003506918689222
394463,3,"Chicago, IL",msa,IL,0.966902434876,0.96845463906647,0.9733409812030089,0.9782374812040656,0.9783073401043464,0.9797038289851207,0.9779086027266151,0.9750823431092676,0.9736636575750472,0.9706905350399271,0.9688584451018416,0.9670377673916954,0.9649518150297473,0.9689435969013157,0.9747842383936903,0.9774297984652642,0.9775090331763684,0.9776157861615299,0.9765055273619648,0.9750392717869667,0.9731382027518974,0.9713596295465555,0.969210188268777,0.9684280162836734,0.966207921045285,0.9672281812346921,0.9740080130022192,0.976977982321933,0.9729168732942114,0.9749195422713062,0.9801117873063916,0.9807764243999819,0.9819365794419886,0.9819571967732698,0.9819033561795735,0.9811497167203426,0.9798547452713038,0.9816518706601466,0.9885703652407177,0.9959153771159779,1.002012519943078,1.005866824345107,1.00410281351439,0.9998003837934948,0.9937003013104204,0.9905754027191683,0.9890921484716791,0.989194590983269,0.9853629670385835,0.990871896398527,1.0014485066585743,1.0104243883598378,1.0144015977571497,1.0123528614875903,1.0047533515777531,0.9943621409269492,0.9871642651455942,0.9842901082639431,0.9810704021598587,0.9787280464911992,0.9765837750914329,0.9817051944758246,0.9900602634906809,0.9994247970317438,1.0049956950746617,1.0083407687656145,1.0063216661256926,1.002551552287351,1.0005794652602482,0.9950311520239782,0.9892721839072592,0.985645879936848
394514,4,"Dallas, TX",msa,TX,0.9832116228623651,0.9875651884326552,0.9896250861394912,0.9932933976391037,0.9942319723174327,0.991575728822414,0.9903443314321533,0.9861662613400488,0.9856257611554462,0.984102366036027,0.981816115605461,0.9791880590327585,0.9781442931184878,0.9811837541000723,0.9834617489167382,0.9853194281070521,0.986301014662435,0.9870422683329946,0.9855838855522283,0.9849316557746259,0.9820579554066348,0.9811674357807976,0.9808181183713924,0.9791853310907155,0.9790222248102235,0.9815380743177663,0.9845247993625725,0.9860019115187489,0.9851151571744802,0.9877483618602839,0.9895928689362173,0.9909059627544402,0.9925575115082793,0.992537388239281,0.9925257357924575,0.9922332786334557,0.9939955867731926,1.0002059454514187,1.0106880361607495,,,,1.0366825540848714,1.0267145411116003,1.0172652615360245,1.0150137682102818,1.0153567835854354,1.0161659653666493,1.0185076008264922,1.0333861651869845,1.0522483206201676,1.0611438817519343,1.0571395550251999,1.0386489963127894,1.0161787640906086,0.9983922658169235,0.9867464709731898,0.9844445646045219,0.9801505467315276,0.9746197137195677,0.9749029232462688,0.9793998816512887,0.9861125959510956,0.9929807545037591,0.995759231400337,0.9947260799792693,0.9916943673229582,0.9870462682037419,0.9836530332136327,0.9821853175012064,0.9788636957693728,0.9782741446511297
394692,5,"Houston, TX",msa,TX,0.9665243906546089,0.9689617977301022,0.9704524614352245,0.9745217373270191,0.9754297002587726,0.975847236277872,0.9758692499128921,0.9744973791322141,0.9719837470725969,0.9706508399521121,0.9696558854095496,0.9704733329652405,0.9691100522685423,0.9708593885336944,0.9725671156445723,0.9746266878793932,0.9772788003587835,0.9781261029915942,0.9761045869194525,0.9738999951977678,0.9730283396728789,0.9719742337876294,0.9736860933037741,0.9716903426892941,0.9709239003248,0.9719575213327424,0.9753089504644279,0.9771671222498887,0.9757837160420869,0.9777893841785223,0.979839584312173,0.9801581745526441,0.9809178656171812,0.9807023059932501,0.9813828195819557,0.9801370722952764,0.9800147826304821,0.9827047067904713,0.9880905534970819,0.9947501775729741,1.0015700703308406,1.0068985211064823,1.0054166110716993,1.0001204999101185,0.9951542791445871,0.9924622943911711,0.9920673388056143,0.99243194093819,0.9931362376305902,0.9974236316394802,1.0057632641586984,1.0120175783792371,1.0141913103642999,1.0084440161861445,0.9999557000138243,0.9888870255814273,0.9803809173234085,0.9776222552313708,0.9728809503030237,0.9719027213412571,0.9690081892615454,0.9733035821721927,0.9766950834745037,0.9829974263962401,0.9837150051218676,0.9837498452239951,,,0.9754035729275385,0.9757547074737205,0.9730564785777873,0.9696071074675112
395209,6,"Washington, DC",msa,VA,0.9853660775550194,0.9906579431561172,0.9918230124160089,0.9982143642180289,0.9973208880013334,0.9959056468730025,0.9940680793218485,0.9913871486193918,0.9918198224420364,0.9916122191301106,0.9897555834368628,0.989305461763748,0.986535331531919,0.9894907366274398,0.9931996369863774,0.9969998022158573,0.9960604969043261,0.9952308083718099,0.9940910787728237,0.9932612393886336,0.9914476331854517,0.9929909650540821,0.9909655014979593,0.9891545629481283,0.9871991270753778,0.9924918245609274,0.9986324703655318,0.9989512857014434,0.9943167824315509,0.9971643309097961,1.0010618291738391,1.0022963206254671,1.0029409138184568,1.0063091425666744,1.005279640361889,1.0034475307425734,1.0039852755829952,1.0095044591728826,1.0202931706764593,1.0270925795356958,1.032156472326582,1.0284508044699119,1.019970206909384,1.0115076550961837,1.0065703897010272,1.0056276224493697,1.003334262708684,1.0038729007337364,1.0037173319861101,1.0183945845175808,1.0316800960708812,1.0374118621884143,1.0336301898617934,1.0195746918255228,1.007187549901439,0.9976294691749351,0.9955841091024451,0.9949334100590632,0.9915209985740899,0.9883967028275228,0.986382687537011,0.9968628271724088,1.0055502629116373,1.0129749976786542,1.016502426008557,1.015422007557794,1.0116860976359827,1.0083503627321297,1.0041024963387248,1.002492026162602,0.9980779986976417,0.9952245449877892
394974,7,"Philadelphia, PA",msa,PA,0.9683680894895752,0.9706427447547054,0.9778392589537364,0.976522443227479,0.9802239654496938,0.980858143055068,0.9813562319560487,0.9798434522440346,0.9760748505754469,0.9753393549633793,0.9736146093974046,0.9702561570618198,0.9677852122209615,0.9714269640284361,0.9744414005033827,0.97505245089054,0.9798303974414656,0.9827603146293208,0.9806517829044447,0.9772434713269849,0.9744154397152986,0.9779442274610758,0.9765513106993747,0.9742761040494554,0.9681810074515143,0.9737319663254878,0.97893554714301,0.9818441275547672,0.9779274616584825,0.9815558759388545,0.9859996335784049,0.9904329607788597,0.9910854556582892,0.99258321356583,0.9929181140639725,0.991316490031483,0.9884003217819335,0.9872547958891437,0.9974310824052806,1.003171208119137,1.011640899619055,1.0179374425622452,1.0170157069528736,1.0109381403811546,1.0025350204953658,0.9986919272410686,0.9962429812347842,0.9972052250929935,0.996335830431369,0.9976224373471912,1.008601320010962,1.0227698285916051,1.0267494392125192,1.0283771397238641,1.0146597001578703,1.0059248519101596,0.9971793252395041,0.9946056827751351,0.9895610446690497,0.982003390940672,0.976557819682472,0.9818572987301726,0.9921978637230974,0.9989765165372771,1.0063587195269854,1.0130618883389118,1.0137175967558123,1.0125540616068012,1.0013084881942844,0.9998912806370821,0.9960241322842642,0.9897755435736058
394856,8,"Miami, FL",msa,FL,0.9560343208577106,0.9568858379727604,0.9572236822433919,0.9576355743683641,0.9582293907096902,0.9597890187967595,0.9605290548463234,0.959495750681504,0.9604303037041313,0.9563768457873284,0.957976284175156,0.9591395031872855,0.9551771833498043,0.9572161283342503,0.9565066187994458,0.9568432405366621,0.9588372912634398,0.960423899090256,0.9604532037526817,0.9612250832456878,0.9582826379816297,0.9597185006513855,0.9601080157481149,0.9583219604401032,0.9554609844684239,0.9579347494253406,0.9604115427423561,0.9612784500763638,0.9559899795245959,0.9579335905547377,0.9615543991110597,0.9628068232017277,0.962544696718263,0.964175244142378,0.9655998265526583,0.9633603027684557,0.9632532540546084,0.9637931210130284,0.9677880781679915,0.97133730166351,0.9755057166806131,0.9798876728313416,0.982111615229271,0.9809417072468577,0.9795099272831741,0.9796688450290977,0.9780597546311741,0.9815892484551433,0.9803033258199315,0.9854878640592265,0.9917137395734847,0.9960232423427983,0.99971752416601,0.9943865500198157,0.9882462650361795,0.9785657961977767,0.9728980999922855,0.9694806229164167,0.9645655344327173,0.963134535323594,0.9589109451694549,0.9616386501189024,0.9639494973916578,0.9651445136140021,0.9663693844776858,0.9670611277560194,0.9694216390306876,0.967153282394762,0.9697497133012571,0.9673314906212596,0.9644976706562102,0.9608854467458751
394347,9,"Atlanta, GA",msa,GA,0.9747849651683933,0.9762253458045231,0.9814248066834833,0.9856265263877625,0.9864327683786817,0.9848912577462685,0.9844906961667944,0.9813510225171799,0.9809712461234978,0.9779483889017958,0.9767200930223917,0.975219934489947,0.9728571737688301,0.9772786114000148,0.9787050873429352,0.9814319814282587,0.9825326073662302,0.982344892039205,0.9828298339926744,0.9809800728070235,0.9794875308214295,0.9765168591519536,0.9768810438614838,0.9774896749497723,0.9741893265289673,0.9791009285316452,0.9814365828742523,0.983621918064062,0.9831284415182908,0.983258725500729,0.9868879464235077,0.9861228590580116,0.9900786028149913,0.9905616428040569,0.9891527985685733,0.9904222865528147,0.9899555054036924,0.9945309010871796,1.0018818064365196,1.0102993083222658,1.0162488725658396,1.0184894975791654,1.0195090052379299,1.0138859782098473,1.0092164017301675,1.0066262070187872,1.0111380652406006,1.0110877718146374,1.0054979534972337,1.012295113458401,1.022318867146019,1.0284485986271634,1.02996296505918,1.0190594127018997,1.0096529482500025,0.9934865686697033,0.9851560509036373,0.9806469939891792,0.9802600532055257,0.9761346778017539,0.9764615866621112,0.9794576599264823,0.984578059477381,0.9973329194691165,0.9953972106196838,0.994059661915113,0.9943525701659846,0.9905022982586474,0.9853708094635987,0.9862947553256269,0.9830435634986857,0.9800673946211153
