RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
394645,161,"Greeley, CO",msa,CO,161167.0,164667.0,164333.0,168167.0,166667.0,165400.0,157733.0,150567.0,143417.0,145250.0,145417.0,146533.0,145700.0,148183.0,153150.0,159817.0,165500.0,162133.0,161217.0,159883.0,161583.0,158800.0,156633.0,161283.0,166650.0,168850.0,166200.0,164500.0,162967.0,159600.0,155300.0,152475.0,151892.0,158892.0,155217.0,154333.0,145553.0,153220.0,158553.0,162167.0,161000.0,158833.0,154667.0,151550.0,147883.0,150883.0,154250.0,158567.0,163900.0,168150.0,175500.0,177167.0,183000.0,184667.0,182750.0,176742.0,175075.0,172992.0,175167.0,175800.0,183133.0,189933.0,194300.0,197467.0,193483.0,189483.0,187617.0,185600.0,187933.0,185133.0,191500.0,197983.0,206150.0,211483.0,211167.0,212083.0,211083.0,213250.0,212333.0,213000.0,213167.0,216500.0,223667.0,227417.0,235750.0,237250.0,241250.0,239917.0,239417.0,240750.0,240383.0,240550.0,241235.0,243568.0,247202.0,248933.0,253133.0,258167.0,263917.0,268650.0,271650.0,271233.0,270000.0,268667.0,272256.0,272923.0,275923.0,276500.0,282500.0,291167.0,296667.0,300000.0,300833.0,303333.0,305000.0,305000.0,304188.0,302521.0,305021.0,309000.0,317333.0,320500.0,324333.0,324333.0,324500.0,322833.0,323492.0,328159.0,328659.0,326333.0,320000.0,326667.0,331667.0,341667.0,341667.0,345000.0,344133.0,344231.0,342565.0,341231.0,341633.0,343800.0,342667.0,348613.0,354780.0,359780.0,360667.0,362333.0,367333.0,371667.0,373418.0,375085.0,377168.0,377083.0,377083.0,386000.0,401000.0,418667.0,424333.0,428000.0,428233.0,433233.0,437067.0,442500.0,444167.0,445667.0,451167.0,459500.0,471500.0,483000.0,488000.0,486997.0,478330.0,469997.0,463333.0,456667.0,450000.0,445333.0,445333.0,447833.0,455667.0,465167.0,473855.0,477355.0,474522.0,468333.0,463650.0,462183.0,461933.0
394808,162,"Lubbock, TX",msa,TX,102100.0,106383.0,106383.0,107271.0,107805.0,109555.0,111584.0,108017.0,109683.0,105354.0,108754.0,105738.0,110483.0,109167.0,112767.0,111350.0,113667.0,112333.0,114000.0,110333.0,112583.0,110667.0,112500.0,109250.0,111067.0,111900.0,114567.0,114817.0,114483.0,114733.0,114583.0,115750.0,113500.0,111833.0,108667.0,111167.0,111262.0,115096.0,115596.0,117917.0,119083.0,121000.0,119583.0,120067.0,119150.0,119483.0,118358.0,117692.0,116358.0,117167.0,121167.0,125333.0,124708.0,118042.0,118142.0,119600.0,122325.0,119225.0,118892.0,118733.0,120900.0,122233.0,122863.0,124530.0,122697.0,122013.0,122179.0,124639.0,127793.0,125960.0,124000.0,122250.0,125500.0,127167.0,132583.0,132833.0,133075.0,131658.0,132158.0,132517.0,131267.0,130600.0,129833.0,127500.0,127417.0,129980.0,131480.0,131432.0,130236.0,130486.0,131874.0,132991.0,131843.0,133919.0,132936.0,137909.0,139242.0,143576.0,142667.0,144433.0,149433.0,152433.0,152825.0,151158.0,149158.0,140667.0,133592.0,132226.0,143692.0,149100.0,157050.0,153584.0,151917.0,148833.0,147160.0,148810.0,149193.0,150200.0,150183.0,148967.0,152467.0,153885.0,156219.0,157052.0,157400.0,159067.0,157764.0,157698.0,157431.0,155392.0,157558.0,154692.0,159533.0,162367.0,167833.0,168500.0,168167.0,166817.0,169650.0,167083.0,165433.0,157092.0,160075.0,163408.0,170833.0,172400.0,175733.0,180837.0,182503.0,182487.0,179967.0,184150.0,185425.0,185425.0,183592.0,183167.0,184833.0,192500.0,200667.0,205667.0,202333.0,202500.0,204167.0,207238.0,204321.0,198988.0,194750.0,204283.0,214617.0,222783.0,223778.0,225444.0,225778.0,222333.0,218167.0,215667.0,210083.0,211083.0,206792.0,213042.0,212875.0,221667.0,224500.0,227000.0,225683.0,222183.0,223017.0,220833.0,221667.0
394471,163,"Clarksville, TN",msa,TN,103967.0,107300.0,113392.0,118892.0,114665.0,112273.0,108713.0,106607.0,106940.0,109500.0,113833.0,115750.0,116333.0,121667.0,124083.0,125367.0,122700.0,119367.0,117013.0,113013.0,108347.0,109333.0,109917.0,113884.0,115217.0,117300.0,120500.0,121000.0,121633.0,115800.0,113300.0,112167.0,114500.0,117167.0,117583.0,117917.0,114575.0,116992.0,122475.0,126067.0,125633.0,122483.0,119550.0,118317.0,117733.0,122250.0,123917.0,127500.0,126333.0,126667.0,128300.0,129167.0,132000.0,130700.0,128333.0,127500.0,125833.0,126567.0,121550.0,118717.0,117817.0,123133.0,129467.0,133917.0,130442.0,123592.0,116286.0,114794.0,113144.0,114029.0,113996.0,117329.0,120783.0,124150.0,128199.0,130032.0,130032.0,129283.0,128217.0,125050.0,119750.0,120800.0,120967.0,125384.0,125084.0,129051.0,133300.0,135967.0,135667.0,132883.0,129717.0,128050.0,129033.0,127667.0,129000.0,129133.0,131333.0,134167.0,135733.0,142400.0,144568.0,145668.0,143702.0,143233.0,141547.0,137847.0,138647.0,138667.0,140817.0,140783.0,143117.0,148300.0,148333.0,149500.0,147733.0,145400.0,145900.0,142667.0,148333.0,149967.0,154633.0,154867.0,160233.0,163900.0,165333.0,161667.0,158000.0,155500.0,155467.0,155467.0,159050.0,160017.0,165350.0,167600.0,171667.0,175000.0,175667.0,174000.0,167333.0,166633.0,166617.0,170450.0,170817.0,171500.0,176000.0,179338.0,185338.0,190305.0,194967.0,196633.0,195833.0,195833.0,196417.0,194583.0,196250.0,195667.0,206667.0,215100.0,228433.0,231767.0,233667.0,233433.0,236767.0,239433.0,238000.0,236333.0,243300.0,254967.0,263300.0,268333.0,275833.0,279667.0,276333.0,267167.0,264667.0,263000.0,259667.0,259150.0,257483.0,262483.0,263333.0,270000.0,277917.0,281917.0,281733.0,273817.0,269817.0,265833.0,264167.0
395028,164,"Roanoke, VA",msa,VA,153375.0,159917.0,162250.0,164667.0,162000.0,156000.0,155317.0,153300.0,150333.0,142683.0,144850.0,143817.0,150467.0,149983.0,157983.0,157167.0,162050.0,164708.0,162542.0,152658.0,141000.0,140300.0,142758.0,143575.0,143942.0,144633.0,146633.0,150883.0,157900.0,161083.0,157750.0,147583.0,145917.0,142250.0,143917.0,134500.0,135033.0,136508.0,145092.0,152308.0,156658.0,152158.0,145492.0,141333.0,147500.0,140817.0,132483.0,126617.0,134967.0,142633.0,153750.0,156483.0,156150.0,148717.0,147650.0,147283.0,143533.0,138533.0,134558.0,136575.0,144575.0,153250.0,160250.0,160417.0,158750.0,157667.0,154500.0,152833.0,143583.0,142500.0,139000.0,147417.0,149000.0,154167.0,160500.0,163833.0,165500.0,160633.0,155100.0,154100.0,146300.0,148983.0,151650.0,157642.0,156658.0,158308.0,164500.0,169648.0,165415.0,157731.0,154917.0,153150.0,152047.0,153047.0,154397.0,153658.0,152017.0,153933.0,161433.0,163075.0,160825.0,157667.0,157667.0,158667.0,157825.0,151408.0,151408.0,151917.0,157948.0,161848.0,164515.0,169933.0,168533.0,169783.0,162750.0,160575.0,154575.0,157908.0,154917.0,155150.0,157117.0,165433.0,175533.0,175567.0,172958.0,170691.0,170691.0,166983.0,164567.0,161225.0,164308.0,164642.0,169650.0,175683.0,182025.0,185350.0,187388.0,181529.0,178854.0,179800.0,182042.0,184725.0,180608.0,186650.0,186767.0,190117.0,193450.0,200167.0,206833.0,213500.0,216667.0,219300.0,213333.0,208333.0,200367.0,200000.0,199996.0,208746.0,213413.0,219250.0,218667.0,224992.0,229142.0,229642.0,226925.0,222375.0,220708.0,216925.0,221825.0,235158.0,248500.0,254492.0,251733.0,244900.0,240242.0,233917.0,226250.0,226667.0,227400.0,236558.0,232458.0,237475.0,244434.0,254784.0,255784.0,250667.0,250667.0,251000.0,253000.0
394579,165,"Evansville, IN",msa,IN,99333.0,99250.0,103083.0,109250.0,111317.0,109317.0,105650.0,102800.0,99800.0,95233.0,95783.0,100450.0,103850.0,109242.0,110408.0,113542.0,108473.0,105139.0,104506.0,105150.0,106061.0,106395.0,108333.0,109606.0,109739.0,112484.0,112800.0,111000.0,117633.0,117633.0,119096.0,109130.0,111628.0,107185.0,108935.0,106420.0,115067.0,115983.0,116000.0,116067.0,115067.0,115067.0,115333.0,113666.0,114083.0,111500.0,110833.0,115050.0,115217.0,119075.0,118775.0,119858.0,120833.0,119833.0,119667.0,122467.0,116467.0,114773.0,104440.0,107773.0,107179.0,116796.0,122629.0,126083.0,121500.0,118000.0,115583.0,116583.0,113567.0,108967.0,103483.0,105833.0,110683.0,118500.0,119833.0,123667.0,124983.0,124150.0,125817.0,122167.0,122000.0,117917.0,117883.0,118383.0,120783.0,124817.0,128317.0,131563.0,131196.0,129513.0,126855.0,125555.0,122905.0,123817.0,120450.0,121283.0,122433.0,127451.0,133618.0,135301.0,136800.0,136883.0,134067.0,133173.0,130389.0,128223.0,124967.0,126833.0,128250.0,132333.0,132275.0,134858.0,134653.0,134536.0,132804.0,131741.0,131750.0,134607.0,134125.0,135292.0,136225.0,143225.0,147058.0,148333.0,143333.0,141250.0,141412.0,142745.0,142162.0,137000.0,133317.0,134817.0,139783.0,146800.0,146267.0,149284.0,151216.0,156216.0,156565.0,156300.0,151764.0,153414.0,152081.0,148650.0,144539.0,144705.0,152689.0,157316.0,163368.0,166718.0,167884.0,166433.0,162100.0,163950.0,161875.0,169375.0,170646.0,174621.0,176145.0,179691.0,186358.0,183865.0,183865.0,178499.0,179633.0,172266.0,171003.0,169337.0,176037.0,180000.0,186667.0,186333.0,187633.0,182633.0,186450.0,182818.0,174484.0,166668.0,167500.0,177250.0,183762.0,192962.0,203062.0,211945.0,210967.0,202644.0,200066.0,195178.0,195067.0
394747,167,"Kingsport, TN",msa,TN,98617.0,103033.0,107867.0,105667.0,102542.0,98192.0,98525.0,94483.0,91167.0,87833.0,88431.0,90098.0,91498.0,95817.0,99017.0,100917.0,101917.0,104050.0,102983.0,100733.0,96738.0,97672.0,92909.0,94445.0,92945.0,99808.0,98600.0,97767.0,94167.0,96667.0,101000.0,100767.0,98933.0,95433.0,96500.0,95750.0,97417.0,99650.0,102265.0,107765.0,104699.0,104667.0,96133.0,94433.0,91933.0,92180.0,93341.0,94674.0,99127.0,102562.0,102896.0,104229.0,102000.0,106000.0,102571.0,102504.0,94491.0,94920.0,94320.0,97935.0,102268.0,107268.0,111917.0,110917.0,110917.0,104150.0,101567.0,96317.0,98833.0,94750.0,100000.0,101667.0,104608.0,104608.0,105275.0,109000.0,109667.0,108000.0,106000.0,103833.0,105222.0,96888.0,98472.0,99083.0,105083.0,105000.0,109667.0,115667.0,118500.0,117000.0,112967.0,110133.0,104300.0,101667.0,97892.0,102225.0,110392.0,119333.0,121667.0,123500.0,121333.0,122967.0,123283.0,124950.0,121650.0,116333.0,109833.0,109833.0,114083.0,118833.0,123500.0,125083.0,127167.0,126167.0,127500.0,128500.0,128500.0,126333.0,125333.0,124833.0,124833.0,127667.0,131333.0,133000.0,131167.0,131667.0,131667.0,129000.0,125000.0,123333.0,125667.0,130667.0,134000.0,134550.0,136217.0,136883.0,141500.0,141125.0,145292.0,145458.0,142500.0,139500.0,134833.0,139167.0,139817.0,143150.0,146611.0,150794.0,157444.0,157317.0,156650.0,158667.0,157483.0,157150.0,152148.0,155665.0,158990.0,165658.0,167074.0,169916.0,171582.0,169167.0,170633.0,170633.0,174967.0,169083.0,164050.0,164717.0,170633.0,184000.0,188333.0,193983.0,192317.0,190983.0,190667.0,184317.0,184733.0,183233.0,191250.0,188833.0,190000.0,193000.0,205000.0,217333.0,224333.0,228667.0,226333.0,218333.0,208667.0
394741,168,"Kennewick, WA",msa,WA,142229.0,140229.0,145603.0,154621.0,157038.0,154114.0,146596.0,144267.0,141144.0,138311.0,138623.0,139650.0,137680.0,142030.0,147373.0,152643.0,153021.0,151061.0,151009.0,146882.0,147056.0,145834.0,147667.0,150860.0,155467.0,157300.0,154680.0,155047.0,154380.0,154583.0,155183.0,159100.0,159850.0,155724.0,152937.0,155104.0,156630.0,158050.0,157516.0,159833.0,163250.0,165600.0,163283.0,157317.0,155524.0,158024.0,161746.0,162889.0,165055.0,165667.0,165167.0,166833.0,164167.0,164333.0,162641.0,166641.0,172308.0,167667.0,167000.0,162415.0,169082.0,168415.0,169275.0,166942.0,169258.0,167617.0,167250.0,165933.0,167200.0,167317.0,165283.0,164050.0,164300.0,169333.0,172667.0,176333.0,178873.0,179779.0,178319.0,173852.0,173519.0,173536.0,174702.0,172519.0,179202.0,182202.0,189304.0,185971.0,188804.0,185766.0,186681.0,184942.0,189075.0,193220.0,198093.0,195543.0,197116.0,200076.0,208456.0,213067.0,211767.0,208867.0,205623.0,209090.0,214240.0,212453.0,211073.0,209723.0,215603.0,221950.0,230506.0,233820.0,238820.0,239857.0,242814.0,241181.0,240265.0,236901.0,237901.0,237573.0,246000.0,248240.0,256146.0,262749.0,271176.0,274937.0,272527.0,270527.0,265527.0,265070.0,265388.0,268021.0,271648.0,278597.0,292646.0,296949.0,299982.0,295578.0,297578.0,296028.0,299067.0,293900.0,290450.0,286800.0,294300.0,301167.0,303833.0,312833.0,314333.0,320667.0,316000.0,321000.0,317000.0,316333.0,311666.0,318150.0,321983.0,338317.0,350500.0,367000.0,373667.0,374200.0,374200.0,368867.0,373000.0,377667.0,386917.0,391917.0,398917.0,402667.0,409000.0,412300.0,412967.0,411633.0,408317.0,400650.0,395650.0,385550.0,388317.0,384983.0,384650.0,387883.0,399883.0,413000.0,419000.0,412993.0,410326.0,406660.0,403667.0
395179,169,"Utica, NY",msa,NY,83300.0,84333.0,85800.0,90467.0,93133.0,96667.0,91667.0,91000.0,86167.0,83333.0,81417.0,79650.0,83317.0,85967.0,91733.0,93567.0,93633.0,91133.0,93467.0,90000.0,91173.0,86173.0,86307.0,84100.0,85750.0,87283.0,92806.0,93198.0,95531.0,92775.0,95260.0,96043.0,100310.0,94617.0,91167.0,86150.0,87317.0,90317.0,91000.0,93533.0,93727.0,97060.0,97993.0,96300.0,95550.0,90417.0,87583.0,82447.0,87447.0,91697.0,97583.0,101417.0,104750.0,104000.0,100027.0,96794.0,95676.0,96816.0,93098.0,90117.0,88867.0,91457.0,96423.0,101673.0,108983.0,109434.0,106767.0,100920.0,100353.0,97603.0,98917.0,94250.0,95683.0,91850.0,98183.0,96083.0,100583.0,99083.0,103500.0,102846.0,106979.0,103646.0,99300.0,94483.0,93567.0,94467.0,92983.0,99489.0,107922.0,111589.0,110000.0,104848.0,101514.0,96598.0,94083.0,94083.0,91500.0,96500.0,101500.0,110000.0,113000.0,113354.0,109021.0,103687.0,104000.0,101667.0,99333.0,93217.0,93217.0,94167.0,96117.0,106117.0,112033.0,120533.0,122200.0,122733.0,121567.0,115233.0,109158.0,105325.0,107658.0,114830.0,116580.0,120046.0,121717.0,124217.0,123417.0,123167.0,123917.0,122167.0,120467.0,115717.0,114666.0,113450.0,121578.0,125629.0,131629.0,130750.0,136667.0,136333.0,137500.0,131667.0,126000.0,124000.0,124667.0,129750.0,133750.0,139083.0,143333.0,144667.0,148667.0,150333.0,151667.0,146667.0,145208.0,142875.0,147842.0,152800.0,155133.0,157983.0,161150.0,167817.0,172467.0,169310.0,169310.0,166843.0,166667.0,163333.0,161000.0,162350.0,164017.0,168017.0,177333.0,182333.0,186833.0,180833.0,178333.0,172142.0,170492.0,167992.0,167683.0,164650.0,169617.0,177483.0,189500.0,196200.0,189333.0,189197.0,185863.0
394660,170,"Hagerstown, MD",msa,MD,189167.0,189167.0,190485.0,187285.0,183918.0,179250.0,174950.0,170983.0,164333.0,163667.0,159333.0,161667.0,157333.0,156333.0,159000.0,159000.0,156667.0,149667.0,149650.0,151035.0,147368.0,145718.0,142983.0,144867.0,142354.0,143021.0,144704.0,142217.0,142533.0,136967.0,137300.0,130296.0,127930.0,122246.0,123583.0,120511.0,125861.0,126728.0,129833.0,124833.0,122083.0,123750.0,128750.0,130500.0,131483.0,126475.0,123958.0,120375.0,124541.0,127225.0,133125.0,134633.0,139783.0,135317.0,134483.0,135317.0,135650.0,137450.0,134133.0,137167.0,137200.0,139533.0,138500.0,145150.0,148817.0,154317.0,147483.0,144817.0,141150.0,141067.0,137233.0,136233.0,139720.0,142553.0,150091.0,150172.0,152172.0,149800.0,152317.0,152983.0,148150.0,141633.0,135800.0,138967.0,141133.0,148300.0,151117.0,156300.0,157717.0,157733.0,152500.0,147417.0,142417.0,143250.0,142167.0,145375.0,149125.0,155208.0,165067.0,167233.0,167883.0,161133.0,161633.0,162317.0,162000.0,153750.0,153083.0,150417.0,156667.0,160000.0,168333.0,171633.0,169383.0,169383.0,165750.0,168000.0,164633.0,166800.0,168467.0,169667.0,173000.0,174000.0,178483.0,179950.0,185033.0,181050.0,181083.0,173333.0,176667.0,175000.0,175725.0,172058.0,173725.0,178000.0,185333.0,188667.0,190833.0,189500.0,187167.0,186667.0,187667.0,185000.0,187167.0,188800.0,198800.0,199850.0,206550.0,210550.0,215667.0,217333.0,216667.0,216667.0,211667.0,210167.0,206833.0,212000.0,216833.0,220167.0,225000.0,230000.0,239083.0,240583.0,242250.0,241667.0,243500.0,240167.0,242167.0,247167.0,254667.0,259167.0,260833.0,264967.0,261633.0,259967.0,253333.0,254150.0,253650.0,250300.0,249450.0,249617.0,260467.0,268800.0,276467.0,278933.0,280633.0,274967.0,271667.0,271667.0,273667.0
394543,171,"Duluth, MN",msa,MN,120817.0,125483.0,129000.0,128333.0,127283.0,121733.0,115483.0,116533.0,116400.0,116150.0,109450.0,105467.0,103600.0,106867.0,112117.0,120150.0,119333.0,117890.0,113390.0,109290.0,107483.0,106983.0,108117.0,107450.0,111950.0,113917.0,121917.0,122250.0,125833.0,118500.0,115633.0,109800.0,109717.0,103083.0,103917.0,106417.0,112083.0,116750.0,119500.0,122833.0,123167.0,121967.0,116550.0,110217.0,107250.0,106000.0,102667.0,99833.0,102417.0,111083.0,120292.0,127042.0,129042.0,129333.0,126000.0,125000.0,121333.0,117667.0,108917.0,108250.0,112417.0,121833.0,131167.0,134083.0,137917.0,129517.0,125317.0,118650.0,116283.0,113900.0,112733.0,115167.0,119000.0,123967.0,131300.0,138300.0,141483.0,138483.0,133483.0,127000.0,123667.0,117667.0,114333.0,115000.0,124333.0,136750.0,145083.0,147417.0,145000.0,139250.0,132583.0,127583.0,125167.0,124717.0,123884.0,124550.0,128000.0,135167.0,142667.0,150000.0,150333.0,147833.0,141667.0,140000.0,135667.0,131500.0,123167.0,123633.0,128617.0,141767.0,153117.0,158133.0,157900.0,153250.0,149917.0,148900.0,145900.0,146900.0,145667.0,140333.0,139333.0,137000.0,151667.0,159333.0,165567.0,162009.0,155009.0,152275.0,150903.0,150070.0,146903.0,150167.0,154333.0,162667.0,166733.0,171400.0,171033.0,163967.0,160300.0,156900.0,153233.0,146233.0,144667.0,150750.0,165917.0,175417.0,182667.0,182833.0,183333.0,184333.0,183167.0,183833.0,181150.0,182317.0,173317.0,169333.0,171333.0,183667.0,197667.0,200667.0,208333.0,208333.0,208333.0,204167.0,197500.0,187600.0,180433.0,192100.0,203360.0,219694.0,223360.0,233667.0,229083.0,225417.0,218170.0,212920.0,202920.0,191500.0,194667.0,193333.0,208667.0,216167.0,238333.0,245000.0,247500.0,243000.0,243000.0,233000.0,224550.0
394937,172,"Olympia, WA",msa,WA,247700.0,252796.0,253246.0,250096.0,246366.0,245366.0,243700.0,246293.0,243941.0,238941.0,235481.0,233833.0,233483.0,228317.0,229475.0,231492.0,232825.0,233300.0,229967.0,232458.0,224955.0,224288.0,218463.0,219000.0,216333.0,217000.0,224761.0,229761.0,239061.0,240060.0,230060.0,218427.0,211500.0,208167.0,199000.0,188082.0,191749.0,199302.0,203720.0,211720.0,208598.0,205264.0,198598.0,208317.0,215148.0,210813.0,213813.0,206798.0,208283.0,197817.0,209500.0,215007.0,212323.0,202657.0,208333.0,211833.0,212333.0,207333.0,197333.0,198333.0,194492.0,207825.0,213357.0,220498.0,218832.0,218633.0,207833.0,214483.0,209150.0,209983.0,194500.0,194500.0,197833.0,207500.0,214000.0,218889.0,220958.0,222698.0,221048.0,216386.0,216386.0,214969.0,214969.0,209936.0,211352.0,219399.0,229399.0,236733.0,240352.0,240384.0,238051.0,232301.0,229063.0,228063.0,230313.0,230975.0,236975.0,243808.0,249719.0,253052.0,254686.0,258852.0,257186.0,253886.0,249719.0,246052.0,247719.0,247719.0,255302.0,260636.0,270636.0,276841.0,278174.0,279674.0,274766.0,276433.0,273266.0,275313.0,275646.0,280313.0,286386.0,292719.0,299719.0,302719.0,306052.0,298719.0,299052.0,295719.0,300479.0,300573.0,300667.0,304583.0,308275.0,318275.0,324525.0,329167.0,330667.0,331467.0,331633.0,331800.0,326833.0,331667.0,331667.0,337333.0,339000.0,347333.0,356667.0,366667.0,373333.0,379667.0,382000.0,383667.0,384000.0,388967.0,395633.0,405633.0,415000.0,425000.0,438635.0,446968.0,455302.0,456667.0,460000.0,456667.0,460000.0,458833.0,464833.0,471500.0,487333.0,506333.0,513000.0,511167.0,497833.0,489250.0,486083.0,474417.0,473000.0,460700.0,463367.0,461783.0,471750.0,486083.0,497667.0,501000.0,507667.0,500167.0,498667.0,493333.0,496500.0
394803,173,"Longview, TX",msa,TX,146377.0,141676.0,143322.0,138815.0,141034.0,141523.0,139785.0,133413.0,126803.0,123364.0,125260.0,129278.0,134050.0,135016.0,140119.0,141582.0,143905.0,143012.0,141672.0,139431.0,130023.0,129069.0,129154.0,132455.0,134160.0,133541.0,136558.0,142636.0,144770.0,145244.0,141701.0,141345.0,139955.0,136596.0,136249.0,140763.0,142267.0,141130.0,145009.0,144796.0,147608.0,142113.0,145287.0,148687.0,149970.0,147483.0,139869.0,142603.0,147711.0,151511.0,148160.0,145892.0,144213.0,141495.0,146822.0,145598.0,141457.0,126328.0,128167.0,129333.0,136785.0,137118.0,139618.0,144667.0,144667.0,145400.0,135900.0,134173.0,132769.0,135086.0,136046.0,134883.0,136400.0,140167.0,139500.0,138333.0,133959.0,139247.0,140913.0,141194.0,141057.0,138724.0,138150.0,136917.0,137082.0,141915.0,142999.0,147133.0,147300.0,152633.0,152833.0,151167.0,147217.0,142383.0,141467.0,136833.0,142467.0,143383.0,148759.0,147126.0,146959.0,146852.0,143518.0,143993.0,141475.0,141391.0,145750.0,142883.0,144633.0,141649.0,146182.0,150182.0,150667.0,151500.0,148417.0,149682.0,149332.0,152537.0,148356.0,151706.0,154217.0,159217.0,160883.0,164062.0,163145.0,158112.0,154133.0,157133.0,161833.0,163628.0,164878.0,162378.0,167083.0,169500.0,177333.0,176567.0,176319.0,166486.0,163252.0,162917.0,167951.0,162951.0,160201.0,160875.0,167375.0,172708.0,178500.0,180148.0,181481.0,182315.0,187167.0,192167.0,188333.0,187000.0,185333.0,193333.0,198317.0,202483.0,205650.0,210667.0,216067.0,216234.0,217567.0,218167.0,226000.0,220000.0,220417.0,224231.0,235564.0,239814.0,240667.0,240667.0,240650.0,234983.0,232650.0,232833.0,237967.0,233450.0,233450.0,225483.0,233135.0,231468.0,241468.0,248660.0,241960.0,242960.0,237050.0,247083.0,237250.0
395229,174,"Wilmington, NC",msa,NC,208583.0,205417.0,213750.0,214333.0,223167.0,218167.0,214500.0,202167.0,197500.0,200167.0,208000.0,211000.0,205000.0,199333.0,196417.0,195417.0,192750.0,190833.0,191000.0,183833.0,178667.0,176167.0,184167.0,185833.0,187500.0,181333.0,186833.0,191833.0,200500.0,196000.0,194000.0,184500.0,186833.0,177167.0,172667.0,172667.0,171833.0,175833.0,172500.0,175833.0,178833.0,177417.0,177625.0,165458.0,158875.0,152833.0,157000.0,163333.0,171667.0,173333.0,173333.0,171667.0,173000.0,164667.0,160500.0,161167.0,168750.0,170917.0,169333.0,167917.0,172250.0,174500.0,181333.0,183333.0,184833.0,179083.0,178083.0,173917.0,173333.0,168333.0,175833.0,175500.0,181500.0,187417.0,192417.0,196083.0,186000.0,185833.0,182833.0,188000.0,193500.0,190500.0,182917.0,178917.0,183583.0,193333.0,197667.0,200000.0,203583.0,199917.0,197217.0,190300.0,193633.0,192333.0,194500.0,192833.0,199500.0,216667.0,218333.0,218250.0,208250.0,208250.0,210000.0,210000.0,218000.0,213000.0,209667.0,210833.0,218750.0,224417.0,226917.0,225667.0,231667.0,231333.0,233000.0,228000.0,221417.0,219917.0,221917.0,228250.0,232083.0,235750.0,239250.0,238583.0,238583.0,235333.0,236583.0,229250.0,225083.0,224667.0,223333.0,227500.0,228333.0,237417.0,242750.0,247750.0,250000.0,255833.0,252000.0,256000.0,250167.0,249000.0,250000.0,256667.0,263333.0,258333.0,260000.0,278000.0,293000.0,296333.0,290000.0,288833.0,290500.0,287167.0,284167.0,288500.0,290167.0,299333.0,304167.0,315167.0,316833.0,321000.0,319833.0,325500.0,326167.0,338000.0,335667.0,340667.0,349667.0,368000.0,381083.0,384250.0,384250.0,375167.0,370000.0,364000.0,359333.0,354000.0,361083.0,371833.0,380500.0,388417.0,401000.0,410000.0,412167.0,400500.0,398500.0,399000.0,406250.0
